id	title	lat	lon	address	type	open	comment	contact	bcz	digital	icontype	deactivated	deactreason	entrytype	homepage	Source
1206	192	51.343025	128.14658	50 , Amur (Blagoveshchensk) Oblast Russia										bookcase	www.bookcrossing.com/hunt/22/9132/82165	openbookcase.org
1207	Little Hadham Telephone Box Library	51.878186565	0.085402	Hadham Ford, Little Hadham					1					bookcase		openbookcase.org
1208	The Fox and Duck	52.0173974	-0.054472	Police Row, Therfield, Hertfordshire										bookcase		openbookcase.org
1209		54.818047	56.079755	5		14.30-21.00		89177725816	1	1				bookcase	www.bookcrossing.com/hunt/22/9132/82165/773560	openbookcase.org
1210	Büchertausch Seester	53.7182822349	9.598145	Dorfstraße 43, 25370 Seester	Regal in einer zur Bushaltestelle umfunktionierten Garage	24/7		Gemeinde Seester						bookcase	www.seester.de/verzeichnis/visitenkarte.php?mandat=134351	openbookcase.org
1211	MediaMarkt	56.817141	60.538053	,  94				https://www.mediamarkt.ru/shops/shop_R242						bookcase	www.bookcrossing.com/hunt/22/13175/106348/768396	openbookcase.org
1212	Braslav Gymnasium	55.637105	27.034307	Leninskaya 131, Braslav	safe	8.00-19.00, except Sundays		Olga Luksha						bookcase		openbookcase.org
1213	-	55.811178	37.953322	, 36 Balashiha, Moscow Oblast Russia										bookcase	www.bookcrossing.com/hunt/22/769/160617/773497	openbookcase.org
1214	kleine Sta(d)tt-Bücherei	49.279012	9.479806	Am Kaibach, Sindringen	Telefonzelle	24/7				1				bookcase		openbookcase.org
1215	Horn-Bad Meinberg / Leopoldstal (Innogy)	51.848281	8.972948	Heestener Straße, 32805 Horn-Bad Meinberg / Leopoldstal	Innogy Bücherschrank (BOKX)	24 / 7	gestiftet von der Innogy SE							bookcase	bit.ly/innogycases	openbookcase.org
1216	-	61.316265	63.327695	,  6				http://www.ugor.org/						bookcase	www.bookcrossing.com/hunt/22/13209/169147/773610	openbookcase.org
1217	grocers inn	3.144871	101.698154	Kuala Lumpur, Federal Territory of Kuala Lumpur Malaysia										bookcase	www.bookcrossing.com/hunt/30/10260/97444/601414	openbookcase.org
1218		42.677328	23.253964	/ Sofia, Sofiya-Grad Bulgaria				http://nbu.bg/index.php?l=4396						bookcase	www.bookcrossing.com/hunt/164/13571/148472/756028	openbookcase.org
1219	.	51.679115	39.206493											bookcase	www.bookcrossing.com/hunt/22/13185/105500/769448	openbookcase.org
1220		51.709161	39.192846	, .										bookcase	www.bookcrossing.com/hunt/22/13185/105500/766292	openbookcase.org
1221	.	51.673141	39.207051	,  3										bookcase	www.bookcrossing.com/hunt/22/13185/105500/773699	openbookcase.org
1222	19 . ..	51.701037	39.194723	,  63										bookcase	www.bookcrossing.com/hunt/22/13185/105500/773700	openbookcase.org
1223		51.659449	39.196343	,  1										bookcase	www.bookcrossing.com/hunt/22/13185/105500/773701	openbookcase.org
1224	.	51.651006	39.128779	,  7										bookcase	www.bookcrossing.com/hunt/22/13185/105500/773702	openbookcase.org
1225		51.672395	39.209454	,   22										bookcase	www.bookcrossing.com/hunt/22/13185/105500/773703	openbookcase.org
1226	«’»	51.672918	39.182793	,  10										bookcase	www.bookcrossing.com/hunt/22/13185/105500/773704	openbookcase.org
1227	-	51.662887	39.194562	,   41										bookcase	www.bookcrossing.com/hunt/22/13185/105500/773705	openbookcase.org
1228		51.664876	39.205415	,  53										bookcase	www.bookcrossing.com/hunt/22/13185/105500/773706	openbookcase.org
1229		51.673304	39.183818	,  16										bookcase	www.bookcrossing.com/hunt/22/13185/105500/773707	openbookcase.org
1230		51.663572	39.206064	,   68										bookcase	www.bookcrossing.com/hunt/22/13185/105500/773708	openbookcase.org
1231		56.845202	53.213772	,  185										bookcase	www.bookcrossing.com/hunt/22/13207/103623/773709	openbookcase.org
1232	- . . .	56.872682	53.2819	,  18										bookcase	www.bookcrossing.com/hunt/22/13207/103623/773710	openbookcase.org
1233	«»	56.852026	53.205891	,   244										bookcase	www.bookcrossing.com/hunt/22/13207/103623/773711	openbookcase.org
1234		56.848324	53.222167	,  9										bookcase	www.bookcrossing.com/hunt/22/13207/103623/773712	openbookcase.org
1235		56.845167	53.211095	,  10										bookcase	www.bookcrossing.com/hunt/22/13207/103623/773713	openbookcase.org
1236	. . .	56.844918	53.206932	,  158										bookcase	www.bookcrossing.com/hunt/22/13207/103623/773714	openbookcase.org
1237	. .	56.860628	53.196246	,  216										bookcase	www.bookcrossing.com/hunt/22/13207/103623/773715	openbookcase.org
1238	Sunshine Suites	19.355364	-81.38651	Seven Mile Beach, Grand Cayman Cayman Islands										bookcase	www.bookcrossing.com/hunt/74/342/31884/772425	openbookcase.org
1239		54.771834	56.022881	. , 79 Ufa, Bashkortostan (Ufa) Republic Russia										bookcase	www.bookcrossing.com/hunt/22/9132/82165/773685	openbookcase.org
1240	Bookcase in Hotel Parque Tropical	27.7636985766	-15.560841	Playa del Inglés, Hotel Parque Tropical	Bücherschrank (multilingual)		This bookcase is placed in the second flour in the lobby and therefore is only a[trunc]	http://www.hotelparquetropical.com/de/anlage-hotel-playa-del-ingles.html						bookcase		openbookcase.org
1241	« »	52.760217	41.437361	,  ,  , . 1,										bookcase	www.bookcrossing.com/hunt/22/13176/135806/773746	openbookcase.org
1242		54.189056	45.181162	, . , .44, 29										bookcase	www.bookcrossing.com/hunt/22/13202/132793/773716	openbookcase.org
1243	Neuberg / Rüdigheimer Straße	50.1905693659	8.992031				Sieht aus wie ein Briefkasten							bookcase		openbookcase.org
1244		55.70325	37.531389					https://vk.com/stud_mm						bookcase	www.bookcrossing.com/hunt/22/13161/31078/773818	openbookcase.org
1245	Bücherschrank Iggingen	46.8771655	15.827368	Siedlungsweg 2										bookcase		openbookcase.org
1246	Siedlungsweg Bücherschrank	52.1629513	9.980707	Siedlungsweg	Mitnehmen, Behalten, Wiederbringen, Neue Bücher bringen	Mo-So 0-24 h								bookcase		openbookcase.org
1247		47.7190627662	40.216913	,  182				http://kvu.su/						bookcase	www.bookcrossing.com/hunt/22/13509/169187/773948	openbookcase.org
1248	OBCZ_Columbus	60.2064038	25.136696	Vuotie 45, Helsinki					1					bookcase		openbookcase.org
1250	Posada Tun Tun	11.405154	-69.667912	Coro, Falcón Venezuela										bookcase	www.bookcrossing.com/hunt/143/9175/82624/419244	openbookcase.org
1251	.	55.687196	37.572212	Moscow, Moscow (Federal City) Russia										bookcase	www.bookcrossing.com/hunt/22/13161/31078/774268	openbookcase.org
1252	2	55.842675	49.081013	,										bookcase	www.bookcrossing.com/hunt/22/10547/160134/774260	openbookcase.org
1253	Bücherzelle - Lyzeumsgarten Viersen	51.253136	6.392026			24 Stunden geöffnet								bookcase		openbookcase.org
1254		60.931441	76.598911	,   22				http://www.mubis.ru/						bookcase	www.bookcrossing.com/hunt/22/13209/152093/774281	openbookcase.org
1255		55.706684	37.515135	,										bookcase	www.bookcrossing.com/hunt/22/13161/31078/774309	openbookcase.org
1256	PanjimInn-OBCZ	15.499289	73.82769	Fontainhas Panjim, Goa Panaji/Panjim, Goa 403001 India										bookcase	www.bookcrossing.com/hunt/20/2773/116732/660998	openbookcase.org
1257	HUB Impact	46.481732	30.747224	1 Odessa, Odesa 65012 Ukraine				https://vk.com/hubodessa						bookcase	www.bookcrossing.com/hunt/123/10507/145180/774329	openbookcase.org
1258	Edeka Heinrich Dorfmark	52.8993377557	9.767602	Poststraße 2, 29683 Dorfmark	Bücherregal	Mo.-Sa. 07:00-20:00		info@edeka-heinrich.de						bookcase	www.edeka-heinrich.de/	openbookcase.org
1259	. (-1)	55.78844	49.100057	,1 Kazan, Tatarstan Republic Russia										bookcase	www.bookcrossing.com/hunt/22/10547/160134/774346	openbookcase.org
1260	Fairmont Southampton Resort	32.25849	-64.827265	Southampton, Southampton Bermuda										bookcase	www.bookcrossing.com/hunt/134/1338/34927/461956	openbookcase.org
1261		55.790817	49.121783	, 18 Kazan, Tatarstan Republic Russia										bookcase	www.bookcrossing.com/hunt/22/10547/91035/774317	openbookcase.org
1262	VHS Ludwigshafen am Rhein	49.48264	8.44748	Bürgerhof, 67059 Ludwigshafen		Montag bis Freitag tagsüber	Der Bücherschrank befindet sich im Foyer der Volkshochschule Ludwigshafen. Zugän[trunc]							bookcase	www.vhs-lu.de	openbookcase.org
1263		55.779949	37.600885	,										bookcase	www.bookcrossing.com/hunt/22/13161/31078/774466	openbookcase.org
1264	Bücherregal an der vhs Straubing	48.870385	12.582964	Steinweg 56, Straubing	offenes Bücherregal	8 bis 21:30 Uhr		vhs Straubing	1					bookcase	www.vhs-Straubing.de	openbookcase.org
1265	Trier	49.736015	6.633609	Im Schammat 13a, 54294 Trier	ehem. Telefonzelle	24 / 7	vor dem Zentrum							bookcase		openbookcase.org
1266	Wangen am See	47.659791	8.935822	Seeweg 32, 78337 Öhningen-Wangen	Telefonzelle	24 / 7								bookcase		openbookcase.org
1267	« »	56.011374	92.861407	, 83 Krasnoyarsk, Krasnoyarsk Kray 660017 Russia										bookcase	www.bookcrossing.com/hunt/22/13216/97606/774498	openbookcase.org
1268	Aachener Grüne	50.770495	6.084747	Franzstraße 34, 52064 Aachen	Bücherregal	Mo-Fr 10-12 Uhr und 14-16 Uhr		siehe Webseite						bookcase	www.gruene-aachen.de/service/termine/termine/lesen-und-lesen-lassen/	openbookcase.org
1269	library of the resort	12.093846	-68.903316	Sunscape Resort, Curacao Curacao										bookcase	www.bookcrossing.com/hunt/296/8298/169070/773409	openbookcase.org
1270	somewhere in a common area	-17.799198	25.156717	Chobe Game Lodge, Chobe National Park Botswana										bookcase	www.bookcrossing.com/hunt/180/9591/169448/774614	openbookcase.org
1271	Parque Hidalgo	19.233976	-98.315191	Coyoacán, Distrito Federal Mexico										bookcase	www.bookcrossing.com/hunt/9/9797/141812/448783	openbookcase.org
1272	Wehr / Wehra-Areal	47.633987	7.905634	Todtmooser Straße 43, 79664 Wehr	Bücherregal	zu den Öffnungszeiten des Wehra-Areals	das Regal befindet sich im ersten Stock des Hauptgebäudes; aufgestellt und reali[trunc]							bookcase		openbookcase.org
1273		53.905552	27.532661	, . , . , 9. Minsk, Belarus	1    ,    .	08:00-22:00  ,   08:00-17:00,  .	.		1					bookcase	www.bookcrossing.com/hunt/177/3650/165564/774844	openbookcase.org
1275	Leichlinger Bücherschrank	51.1037678349	7.012893	Brückerfeld, 42799 Leichlingen			an der Postwiese vor dem ehemaligen Schlecker							bookcase		openbookcase.org
1276	Research Library	49.809943	73.091022	Karaganda, Karagandy oblysy 10000 Kazakhstan				http://www.karlib.kz/i						bookcase	www.bookcrossing.com/hunt/137/11059/95106/774866	openbookcase.org
1277	Nauru detention centre	-0.523989	166.935453											bookcase	www.bookcrossing.com/hunt/228/13084/159728/745508	openbookcase.org
1278	.	56.018712	92.844011	, 14 Krasnoyarsk, Krasnoyarsk Kray 660099 Russia				https://vk.com/club34207846						bookcase	www.bookcrossing.com/hunt/22/13216/97606/774798	openbookcase.org
1279	Leitershofen / Brunnenplatz	48.349842969	10.838302	Brunnenplatz 3, 86391 Stadtbergen	BOKX	24 / 7	gesponsert und aufgestellt durch die Lechwerke (LEW) und der Stadt Stadtbergen							bookcase		openbookcase.org
1280	La robe	59.993551	29.787648	. , 16 St. Petersburg, St. Petersburg (Federal City) 191014 Russia				larobe.su						bookcase	www.bookcrossing.com/hunt/22/926/40152/774869	openbookcase.org
1281	Agonda Cottages	15.035913	73.990088											bookcase	www.bookcrossing.com/hunt/20/2773/95181/774859	openbookcase.org
1282		53.90618377	27.57916	, . , 23, Belarus, Minsk		08:30-19:00, . 09:00-17:00,  .			1					bookcase	www.bookcrossing.com/hunt/177/3650/165564/774900	openbookcase.org
1283	Nadi Airport	-17.743526	177.435819											bookcase	www.bookcrossing.com/hunt/163/6138/56380/210952	openbookcase.org
1284	Severouralsk /	60.1508189122	59.954206											bookcase		openbookcase.org
1286		50.863841	39.078841	Ostrogozhsk, Voronezh Oblast Russia										bookcase	www.bookcrossing.com/hunt/22/13185/169572/774998	openbookcase.org
1287	Pyrmont Community Centre	-33.8689098	151.192494	Mount St, Pyrmont, NSW, 2009		Monday: 9am-9pm Tuesday-Thursday: 6.30am-9pm Friday: 9am-6pm Saturday and Sunday[trunc]	Bookshelves in the corridor to the left of the main entrance.	Pyrmont Community Centre	1					bookcase	www.cityofsydney.nsw.gov.au/explore/facilities/community-centres/pyrmont-communi[trunc]	openbookcase.org
1288	Melbourne Central Shopping Centre	-37.809581	144.963824	Cnr LaTrobe and Swanston Sts, Melbourne, Vic, 3000		Sat - Wed: 10am-7pm, Thurs - Fri: 10am - 9pm	On level two, near the food court, under the cinemas.	Melbourne Central Shopping Centre						bookcase	www.melbournecentral.com.au/	openbookcase.org
1289	Deli-1884	-37.810524	144.971705	24 Little Bourke Street, Melbourne, Victoria 3000		Mon-Fri: 7am-3pm, Sat-Sun: 8am-2pm			1					bookcase	deli1884.com.au/	openbookcase.org
1290	Golden Arrow Div Canteen	31.454787	74.350662	Ferozpur, Punjab India										bookcase	www.bookcrossing.com/hunt/20/5547/169557/774924	openbookcase.org
1291		50.62198	26.249433	. , 4/6 Rivne, Rivne 33000 Ukraine										bookcase	www.bookcrossing.com/hunt/123/10509/102031/775051	openbookcase.org
1292	Camp Moremi	-19.238459	23.355442	Camp Moremi, Okavango Delta Botswana										bookcase	www.bookcrossing.com/hunt/180/5117/169449/774615	openbookcase.org
1293		57.158935	65.528142											bookcase	www.bookcrossing.com/hunt/22/13180/123431/775121	openbookcase.org
1294	Hotel Intercity	-34.861708	-56.167603	Hotel Intercity  Montevideo, Montevideo Uruguay										bookcase	www.bookcrossing.com/hunt/253/8144/81436/775123	openbookcase.org
1295	Hostal Chimenea	-1.398617	-78.419123	Baños, Tungurahua Ecuador										bookcase	www.bookcrossing.com/hunt/62/6971/63735/775126	openbookcase.org
1296	Bowen Island Horshoe Bay	49.379506	-123.331783	Howe Sound	Book-shelf	24 / 7								bookcase		openbookcase.org
1297		59.9242106775	30.423734	, 69 St. Petersburg, St. Petersburg (Federal City) Russia										givebox	www.bookcrossing.com/hunt/22/926/40152/775151	openbookcase.org
1298	Freizeitbad Nidderau	50.228873	8.873922	Konrad-Adenauer-Allee, 61130 Nidderau	Bücherregal	zu den Öffnungszeiten des Freizeitbades	das Regal steht im Voyer des Freizeitbades; http://www.nidderbad.de/offnungszeit[trunc]							bookcase		openbookcase.org
1299		57.158932	65.529569											bookcase	www.bookcrossing.com/hunt/22/13180/123431/775121	openbookcase.org
1300	Waybury House	-26.071851	28.003888	3 Waybury St Johannesburg - Sandton, Gauteng South Africa										bookcase	www.bookcrossing.com/hunt/41/526/61859/775205	openbookcase.org
1301	Assorti	49.802403	73.096139	, ,  Karaganda, Karagandy oblysy Kazakhstan										bookcase	www.bookcrossing.com/hunt/137/11059/95106/775239	openbookcase.org
1302		53.893828613	27.547365	- , . 4, . 217 , Minsk Belarus				http://www.library.bsu.by/?vpath=/about/news/	1					bookcase	www.bookcrossing.com/hunt/177/3650/165564/775278	openbookcase.org
1303	Antresol-Market	57.156267	65.536129	Tyumen		12.00  19.00	-  .	antresol72@list.ru,                www.vk.com/antresol72	1	1				bookcase	www.bookcrossing.com/hunt/22/13180/123431/775558	openbookcase.org
1304		59.925713	30.425783	.,  6  St. Petersburg, St. Petersburg (Fede[trunc]										givebox	www.bookcrossing.com/hunt/22/926/40152/775316	openbookcase.org
1305	Inn the wild resort	11.568314	76.638796	Masinagudi, Tamil Nadu India										bookcase	www.bookcrossing.com/hunt/20/105/169622/775193	openbookcase.org
1306	TSV Altenfurt	49.409598	11.164191											bookcase		openbookcase.org
1307		55.609699	49.300461	,				http://www.kazan.aero/						bookcase	bookcrossing.com/hunt/22/13205/141133/792664  bookcrossing.com/hunt/22/13205/141[trunc]	openbookcase.org
1308	Burstall telephone box book exchange	52.0602485598	1.059237	Church Hill, Burstall, Suffolk		24 hours			1					bookcase		openbookcase.org
1309	Niedernjesa	51.474898	9.928964	Hauptstraße 1, 37133 Friedland / Niedernjesa	ehem. Telefonzelle	24 / 7								bookcase		openbookcase.org
1310	New-York coffee	56.143368	47.248807	, .  27.  37-86-07				https://vk.com/ny_coffee21						bookcase	www.bookcrossing.com/hunt/22/13191/120755/775438	openbookcase.org
1311		57.996006	56.248745	,  17										bookcase	www.bookcrossing.com/hunt/22/10766/92437/766769	openbookcase.org
1312	grand lido negril	18.278605	-78.348484	Negril, Westmoreland Jamaica										bookcase	www.bookcrossing.com/hunt/26/9735/85251/775466	openbookcase.org
1313	A hotel	17.964231	102.61297	Vientiane, Vientiane Province Laos										bookcase	www.bookcrossing.com/hunt/207/11107/100379/715618	openbookcase.org
1314	- N5	55.572179	42.052059	.  , . 52 , Vladimir Oblast 602267 Russia										bookcase	www.bookcrossing.com/hunt/22/13182/168273/775474	openbookcase.org
1315	Norderstedt Rathauspassage	53.708059	9.994082	Rathauspassage, 22846 Norderstedt	engl. Telefonzelle	24 / 7	Eröffnung am 01.04.2015							bookcase		openbookcase.org
1316	Visselhövede / Buchholz	53.009335	9.562247	Buchholz, 27374 Visselhövede	ehem. Telefonzelle	24 / 7								bookcase		openbookcase.org
1317	Blomberg	51.947899	9.098386	Neue Torstraße 122, 32825 Blomberg		24 / 7								bookcase		openbookcase.org
1318	D20	57.148434	65.534107	13 Tyumen, Tyumen Oblast Russia										bookcase	www.bookcrossing.com/hunt/22/13180/123431/768093	openbookcase.org
1319	«  »	53.9044740519	27.587609	3,  .					1					bookcase	www.bookcrossing.com/hunt/177/3650/165564/770931	openbookcase.org
1320	Prazovsky State Technical Universty	47.095078	37.54083					http://www.pstu.edu/						bookcase	www.bookcrossing.com/hunt/123/9182/111961	openbookcase.org
1322	Cafe Gallery	41.702565	44.791802	Just off Rustaveli Avenue Tbilisi, Tbilisi Georgia				https://www.facebook.com/pages/Cafe-Gallery/111573918930035?fref=ts						bookcase		openbookcase.org
1323	Bali breeze villas	-8.725951	115.169463	Ubud, Bali Indonesia										bookcase	www.bookcrossing.com/hunt/50/925/33694/775538	openbookcase.org
1324		56.013464	92.867185	, 86  Krasnoyarsk, Krasnoyarsk Kray 660049  Russia		10:00–19:00		krasnoyarsk.flamp.ru/firm/knizhnyjj_mir_magazin-985690700211390						bookcase	www.bookcrossing.com/hunt/22/13216/97606/774772	openbookcase.org
1325	90  ..	55.723588	37.821502	.,  3  Moscow, Moscow (Federal City) 111538 Russia										bookcase	www.bookcrossing.com/hunt/22/13161/31078/775605	openbookcase.org
1326	fresh	55.160831	61.40321	Chelyabinsk, Chelyabinsk Oblast Russia										bookcase	www.bookcrossing.com/hunt/22/8752/78662/775623	openbookcase.org
1327		55.158931	61.37597	, 5 Chelyabinsk, Chelyabinsk Oblast Russia										bookcase	www.bookcrossing.com/hunt/22/8752/78662/775662	openbookcase.org
