id	title	streethousenumber	postcode	place	country	lat	lon	link	contact	opened	inserted	lastupdate	Source
3134	Büchertelefonzelle Seyring	Schloss Straße 13	2201		at	48.331868	16.485398		Stadtbücherei Seyring	00:00-24:00	2018-09-22	2018-09-22	lesestunden.de
3135	Bücherschrank Unterankenreute	Eifelweg	88281		de	47.800501	9.696695		24H		2018-09-22	2018-09-22	lesestunden.de
3136	Tauschscrank Naturkinderland Erlenhof	Finkenweg	63695	Glauburg	de	50.330005	9.018477			24/7	2018-09-22	2018-09-22	lesestunden.de
3137	Bücherregal Welzheim	Gemeindehausstraße 27	73642		Deutschland	48.874602	9.635342		jenny-ud-ingo@gmx.de	24/7	2018-09-22	2019-08-17	lesestunden.de
3138	Offener Bücherschrank	Kreuznacher Straße 9	67806		de	49.6296516	7.8212196			Mo-Fr: 07:45-18:00 / Sa: 08:30-12:30	2018-09-22	2018-09-22	lesestunden.de
3139	BücherboXX Europa II	Halemweg	13627		de	52.537004	13.286644			24/7	2018-09-22	2018-09-22	lesestunden.de
3140	Frankfurt-Bücherschrank Botanischer Garten (Westend)	Siesmayerstraße	60323	Frankfurt	de	50.126363	8.657886			Montag – Samstag: 9.00 – 18.00 Uhr  Sonn- und Feiertag: 9.00 – 13.00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3141	Frankfurt Bücherschrank Maria-Ward-Platz		60318	Frankfurt	de	50.122095	8.690025				2018-09-22	2018-09-22	lesestunden.de
3143	Büchertauschhäuschen Trappenkamp	Gablonzer Straße 34	24610		de	54.039188	10.216362				2018-09-22	2018-09-22	lesestunden.de
3145	Frauenbad Stadthausquai	Stadthausquai 12	8001	Zürich	ch	47.368183	8.54194				2018-09-22	2018-09-22	lesestunden.de
3146	Bruttig-Fankeler BücherBox	K 36	56814		de	50.129269	7.230989	www.facebook.com/groups/191793338211159/?multi_permalinks=191925141531312&notif_id=1525246770666570&notif_t=feedback_reaction_generic&ref=notif	Stefan Ernst  0151-19667051	24/12	2018-09-22	2018-09-22	lesestunden.de
3147	Bücherschrank in Baiersdorf	Rathausplatz 1	91083		de	49.656833	11.031467		Gemeinde Baiersdorf	24/7	2018-09-22	2018-09-22	lesestunden.de
3148	Bergheim / Oberaußem (Innogy)	Zur Ville 1	50129		de	50.973535	6.677005	bit.ly/innogycases		24 / 7	2018-09-22	2018-09-22	lesestunden.de
3149	Bersenbrück (Innogy)	Markt	49593		de	52.555312	7.947949	bit.ly/innogycases		24 / 7	2018-09-22	2018-09-22	lesestunden.de
3150	Buecherjolle Wewelsfleth	Am alten Schulhof 2	25599		de	53.844223	9.401304		Gemeindebücherei Wewelsfleth	24/7	2018-09-22	2018-09-22	lesestunden.de
3151	Telefonkabine Wolfsberg	Hoher Platz 1	9400		Österreich	46.8396312	14.8443696				2018-09-22	2019-09-08	lesestunden.de
3152	Bücherschrank aus Glas	10	50996	Köln	de	50.8922559	6.9937422			24 / 7	2018-09-22	2018-09-22	lesestunden.de
3153	Bücherzelle Weil der Stadt	Jahnstraße 19	71263		Deutschland	48.7543348	8.8743056			24 / 7	2018-09-22	2019-12-30	lesestunden.de
3154	Büchergestell im Siegelturm Diessenhofen	Hauptstrasse 42	8253		ch	47.689183	8.751785			24/7	2018-09-22	2018-09-22	lesestunden.de
3155	Bücherzelle Breitenwang	Max-Kerber-Platz 1	6600	Breitenwang	Österreich	47.4878293	10.7324594			24/7	2018-09-22	2019-08-18	lesestunden.de
3156	Bücherzelle Pforzheim	 	75172	Pforzheim	Deutschland	48.89043995	8.7024797494786			24 / 7	2018-09-22	2019-08-16	lesestunden.de
3157	Bücherfenster Homberg (Efze)	St.-Nikolaus-Platz 	34576	Homberg	Deutschland	51.030699438113	9.4040504470468			24/7	2018-09-22	2019-08-24	lesestunden.de
3158	Bücherschrank Kleve	Kalkarer Straße 21	47533		de	51.78675	6.14569			Mo-Fr 10-17 Uhr	2018-09-22	2018-09-22	lesestunden.de
3159	Coworking Pongau - Booksharing	Hauptstraße 28	5600		at	47.3489144	13.2018963	www.coworkingpongau.at/sharing.php	office@coworkingpongau.at	wenn Coworker vor Ort sind, meist MO-FR 9:00-12:00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3160	Öffentlicher Bücherschrank	Kastanienweg 17	68789		Deutschland	49.265256184041	8.6286449432373		Gemeindeverwaltung St. Leon-Rot		2018-09-22	2019-05-20	lesestunden.de
3161	Buchstation Werkhof	Alter Garten	58455		de	51.4421215	7.3176347				2018-09-22	2018-09-22	lesestunden.de
3163	Bücherschrank Oberhof 	L 495	50374	Erftstadt	de	50.8234613	6.7334833	www.buergerstiftung-duisburg.de/		Dienstags - Samstag von 08:30 - 12:30 Uhr	2018-09-22	2018-09-22	lesestunden.de
3164	Bücherschrank DRK 	Bayreuther Straße 40	47166	Duisburg	de	51.4861079	6.7388973	www.buergerstiftung-duisburg.de/		Montag - Freitag von 10:00 - 17:00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3165	Bücherschrank BBZ Neudorf	Gustav-Adolf-Straße 15	65462		de	49.9960847	8.3211182	www.buergerstiftung-duisburg.de/		Montag von 09:30 - 12:00 Uhr, Dienstag - Freitag von 09:30 - 17:00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3166	Büchertauschregal im Umweltladen	Luisenstraße 21	65185	Wiesbaden	de	50.079265	8.241146	www.wiesbaden.de/leben-in-wiesbaden/umwelt/umweltladen/buechertauschregal.php		Montag bis Freitag: 10 bis 18 Uhr, Samstag: 10 bis 14 Uhr	2018-09-22	2018-09-22	lesestunden.de
3167	Buchtauschregal in der Römertherme	Brunnenstraße	53498		de	50.506996	7.298961			Zugänglich während der Öffnungszeiten der Römertherme	2018-09-22	2018-09-22	lesestunden.de
3168	Dichterviertel Quartierbüro 	Goetheplatz 1	47166	Duisburg	de	51.49846	6.78121	www.buergerstiftung-duisburg.de/themen/bildung/du-liest/		Montag - Fraitag von 09:00 - 16:00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3169	Bücherschrank Duisburg Beeck	Friedrich-Ebert-Straße 364	47139	Duisburg	de	51.4801527	6.7334833	www.buergerstiftung-duisburg.de/themen/bildung/du-liest/		Von Dienstag - Samstag von 08:30 - 12:30 Uhr	2018-09-22	2018-09-22	lesestunden.de
3170	BBZ Neudorf	Gustav-Adolf-Straße 63	47057	Duisburg	de	51.42532	6.78392	www.buergerstiftung-duisburg.de/themen/bildung/du-liest/		Montags 09:30 - 12:00 Uhr und Dienstag bis Freitag von 09:30 - 17:00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3171	Kreuzeskirche	Dahlmannstraße 59	47169	Duisburg	de	51.5043316	6.7612174999999	www.buergerstiftung-duisburg.de/themen/bildung/du-liest/		Montag - Freitag  von 09:00 - 12:00 Uhr und Dienstag & Donnerstag von 16:00 - 18:00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3172	Bücherzelle Wenigenhasungen	Frankenstraße	34466		de	51.3306082	9.2426085	www.wenigenhasungen.de	Förderverein Wenigenhasungen	0-24 Uhr	2018-09-22	2018-09-22	lesestunden.de
3173	Bürgerstiftung Duisburg Projektbüro	Flachsmarkt 12	47051	Duisburg	de	51.4366074	6.7625161999999	www.buergerstiftung-duisburg.de/themen/bildung/du-liest/		Montag - Freitag von 09:00 - 15:00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3174	Begegnungs- und Beratungzentrum für Seniorinnen und Senioren (BBZ) 	Mevissenstraße 9	47059	Duisburg	de	51.435	6.7248	www.buergerstiftung-duisburg.de/themen/bildung/du-liest/		Montag - Freitag von 10:00 - 17:00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3175	Kontakt- und Beratungsstelle der PHG Duisburg	Gehrstraße 54	47167	Duisburg	de	51.4900067	6.7898725	www.buergerstiftung-duisburg.de/themen/bildung/du-liest/		Montag - Freitag von 09:00 - 14:00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3176	Suchthilfeverbund Duisburg	Müllersgasse 8	47051	Duisburg	de	51.432355	6.7588032999999	www.buergerstiftung-duisburg.de/themen/bildung/du-liest/		Montag 15:00 - 17:00 Uhr, Dienstag - Donnerstag 10:00 - 12:00 Uhr + 15:00 - 17:00 Uhr und Freitag von 09:00 - 14:00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3177	BBZ Rheinhausen	Friedrich-Ebert-Straße 147	47226	Duisburg	de	51.4000583	6.7108053	www.buergerstiftung-duisburg.de/themen/bildung/du-liest/		Montag - Freitag von 10:00 - 16:00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3178	Buchstopp Ranggen	Hauptstraße 43	6179		at	47.2575631	11.2100218		Bücherei Ranggen	24/7	2018-09-22	2018-09-22	lesestunden.de
3179	Recyclinghof Mitte 	Zur Kupferhütte 10	47053	Duisburg	de	51.4221915	6.7445369	www.buergerstiftung-duisburg.de/themen/bildung/du-liest/		Montag - Samstag von 08:00 - 18:00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3180	Recyclinghof Süd	Kaiserswerther Straße 210	47259	Duisburg	de	51.3725816	6.7427677000001	www.buergerstiftung-duisburg.de/themen/bildung/du-liest/		Montag - Samstag von 08:00 - 18:00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3181	Recyclinghof West	Schauenstraße 36	47228	Duisburg	de	51.41905	6.69465	www.buergerstiftung-duisburg.de/themen/bildung/du-liest/		Montag - Samstag 08:00 - 18:00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3182	Kontakt- und Beratungsstelle Regenbogen	Markusstraße 27	47055	Duisburg	de	51.4035427	6.7595762	www.buergerstiftung-duisburg.de/themen/bildung/du-liest/		Jederzeit frei zugänglich	2018-09-22	2018-09-22	lesestunden.de
3183	Heimatwerkstatt	Franz-Schubert-Straße 5	47226		de	51.40075	6.7193	www.buergerstiftung-duisburg.de/themen/bildung/du-liest/		jederzeit frei zugänglich 	2018-09-22	2018-09-22	lesestunden.de
3184	Seniorenbegegnungzentrum &#34;Deichtreff&#34;	Deichstraße 55	47119	Duisburg	de	51.467069	6.7226587	www.buergerstiftung-duisburg.de/themen/bildung/du-liest/		Dienstag von 14:00 - 17:00 Uhr & Donnerstag von 16:00 - 19:00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3185	Eslohe-Wenholthausen (Innogy)	Südstraße 9	59889	Eslohe	de	51.288143	8.179005	bit.ly/innogycases		24 / 7	2018-09-22	2018-09-22	lesestunden.de
3186	Linnich – Ederen (Innogy)	Dorfplatz 32	52441		de	50.946622	6.246287	bit.ly/innogycases		24 / 7	2018-09-22	2018-09-22	lesestunden.de
3187	Linnich – Boslar (Innogy)	Gereonstraße 25	52441		de	50.97267	6.330791	bit.ly/innogycases		24 / 7	2018-09-22	2018-09-22	lesestunden.de
3188	Anröchte (Innogy)	Hauptstraße 94	59609		de	51.557299	8.327814	bit.ly/innogycases		24 / 7	2018-09-22	2018-09-22	lesestunden.de
3189	NauBad	Wörthstraße 16a	89129		de	48.50038905	10.126749962622	www.naubad.de	07345 962430	Di-Do: 6-20 Uhr, Fr-Mo: 9-20 Uhr	2018-09-22	2018-09-22	lesestunden.de
3190	Recyclinghof	In den Lindeschen 35	89129		de	48.50060275	10.133770396009		07345/962430	Mi: 13-17 Uhr Fr: 13-17 Uhr Sa: 13-17 Uhr	2018-09-22	2018-09-22	lesestunden.de
3191	Mini Bücherrei	Deichstraße	26831		de	53.218771	7.300816			24/7	2018-09-22	2018-09-22	lesestunden.de
3192	OBCZ LeseGlueck Lankwitz	Blankenhainer Straße 6	12249		Deutschland	52.421128	13.345472	https://www.bookcrossing.com/hunt/28/284/140663/838106?		24 / 7	2018-09-22	2019-09-09	lesestunden.de
3194	Bücherzelle Böhmerheide	Buchfinkenweg	16244	Schorfheide	de	52.887774	13.478774			24/7	2018-09-22	2018-09-22	lesestunden.de
3195	Bücherschrank Findorff Hemmstraße	Hemmstraße 104	28215	Bremen	de	53.092411	8.801862			immer	2018-09-22	2018-09-22	lesestunden.de
3197	Bücherschrank N-Reichelsdorf	Reichelsdorfer Hauptstraße 	90453	Nürnberg	Deutschland	49.379133	11.0293		Bürgerverein Nürnberg Reichelsdorf - Mühlhof e.V.	24/7	2018-09-22	2019-11-12	lesestunden.de
3198	Leserattenloch Freiberg	Bahnhofstraße 40-42	09599		de	50.9114844	13.3448051				2018-09-22	2018-09-22	lesestunden.de
3199	Offener Bücherschrank ACKERMANNBOGEN	 	80797	München	Deutschland	48.163674872128	11.556530805985	https://www.schwabinger-buecherschrank.de		24 Std. 7 Tage	2018-09-22	2019-08-15	lesestunden.de
3201	Tauschregal im Klosterstüberl	 7c	82256		Deutschland	48.1694464	11.2483749	http://www.klosterstueberl.de	info@klosterstueberl.de	DI - SA: 9:30 - 23 Uhr SO: 9:30 - 22 Uhr	2018-09-22	2019-08-22	lesestunden.de
3202	Tauschregal in Dachau	Konrad-Adenauer-Straße 15	85221		Deutschland	48.2613186	11.4365409			DI, MI, DO 14-18 Uhr	2018-09-22	2019-08-22	lesestunden.de
3203	Öffentlicher Bücherschrank am Laimer Anger	Agnes-Bernauer-Straße 99a	80687	München	de	48.139241	11.4988108			24 Std. 7 Tage	2018-09-22	2018-09-22	lesestunden.de
3205	Bücherregal Erding Stadtbibiothek	 1	85435		Deutschland	48.3071798	11.9091737			Di-Mi: 10 - 18 Uhr,  Do-Gr: 10 - 19 Uhr,  Sa: 10 - 13 Uhr	2018-09-22	2019-10-16	lesestunden.de
3206	Tauschregal HAIDHAUSEN im MyPlace	Kreillerstraße 77	81673	München	de	48.1265987	11.6445288	www.myplace.de		MO - FR 08:30 - 17:30 Uhr, SA 9 - 13 Uhr	2018-09-22	2018-09-22	lesestunden.de
3207	Bücherregal Maxvorstadt (Nähe Stiglmaierplatz)	 6	80335	München	Deutschland	48.148640428557	11.558985084576			24 Std. 7 Tage	2018-09-22	2019-08-17	lesestunden.de
3208	Bücherregal NEURIED (PLANEGG)	15	82152		de	48.102913	11.4204322				2018-09-22	2018-09-22	lesestunden.de
3212	Tauschregal RAMERSDORF SÜD im Nachbarschaftstreff	111	81549	München	de	48.1077571	11.604729				2018-09-22	2018-09-22	lesestunden.de
3213	Bücherregal M-Schwabing im Münchenstift	Mildred-Scheel-Bogen 	80804	München	Deutschland	48.175738	11.5783575				2018-09-22	2019-09-28	lesestunden.de
3216	Bücherregal WESTEND im Lesecafe Schillo Verlag	Ligsalzstraße 11	80339	München	Deutschland	48.137149063824	11.542421467602				2018-09-22	2019-06-25	lesestunden.de
3218	Bücherschrank TRUDERING	Dompfaffweg 10	81827	München	de	48.1165058	11.6988936			MO - FR 8:30 - 17:00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3219	Bücherschrank Tutzing	Midgardstraße 3-5	82327		Deutschland	47.9138185	11.2883332			Im Biergarten (Wirtschaft Häring)	2018-09-22	2019-08-18	lesestunden.de
3220	Tauschregal OBERMENZING im Nachbarschaftstreff	Untermenzinger Straße 74	80997	München	de	48.1793627	11.4954004			DI 14 - 17 Uhr, DO 10 - 13 Uhr	2018-09-22	2018-09-22	lesestunden.de
3221	Büherregal UNTERHACHING VHS	Jahnstraße 1	82008		de	48.0621495	11.6137012				2018-09-22	2018-09-22	lesestunden.de
3222	Bücherregal Unterhaching	Parkstraße 9	82008		Deutschland	48.0790492	11.6044544			Vor dem evangelischen Pfarrzentrum	2018-09-22	2019-09-28	lesestunden.de
3223	Bücherregal FASANERIE	Trollblumenstraße 37a	80995	München	de	48.1958846	11.515405				2018-09-22	2018-09-22	lesestunden.de
3224	Les(e)bar Trumau	Kirchengasse 6	2521	Gemeinde Trumau	at	47.9959014	16.34176985	www.trumau.at		24h	2018-09-22	2018-09-22	lesestunden.de
3225	Bücherzelle/Raasdorf	Altes Dorf 30	2281		at	48.2467291874	16.5645584464		kibi@raasdorf.at	00:00-24:00	2018-09-22	2018-09-22	lesestunden.de
3226	Evangelisches Gemeindehaus	Hauptstraße 20	65760		de	50.14317	8.568338	www.ev-kircheeschborn.de/angebote/offener-b%C3%BCcherschrank/	Tel.: 06196 93148-23 oder  E-Mail: info@eschbornhaus.de		2018-09-22	2018-09-22	lesestunden.de
3227	Letmathe „Bahnsteig 42)	Bahnhofstraße 12	58642		Deutschland	51.363123	7.618428	http://www.bahnsteig42.de/		mindestens 06.45 Uhr - 20.00 Uhr	2018-09-22	2019-09-13	lesestunden.de
3228	Bücherschrank im Bürgergarten Hameln		31785		de	52.10512	9.36269			Nachts geschlossen	2018-09-22	2018-09-22	lesestunden.de
3229	Bücherwürfel Wetter Wiuw	Fuhrstraße 43	35083		de	50.903388	8.72346	www.wetter-ist-uns-wichtig.de	Wetter ist uns wichtig - Familie Usinger und Renate Zerfaß	Täglich geöffnet von 08:00 bis 19:00 Uhr	2018-09-22	2018-09-22	lesestunden.de
3231	Edeka Harlingerode 	Landstraße 33-35	38667		de	51.906171	10.517451	www.edekabergmann.de/		Montag bis Samstag von 7Uhr bis 21Uhr	2018-09-22	2018-09-22	lesestunden.de
3232	Edeka-Markt am Bahnhof	Am Güterbahnhof 1	38667		de	51.887594	10.556949	www.edeka.de/eh/minden-hannover/edeka-krone-herzog-wilhelm-str.-68/index.jsp		Montag bis Samstag 7Uhr bis 21Uhr	2018-09-22	2018-09-22	lesestunden.de
3233	Bücherkiste	Schloßplatz 3	42659		de	51.1371596	7.1527374			11-18 Ur / Samsatg und Sonntag	2018-09-22	2018-09-22	lesestunden.de
3236	Büchertauschbörse am Südstrand		23769	Fehmarn	de	54.410171	11.204912	www.fehmarn.de	info@fehmarn.de, Tel. 04371/506 300	24/7	2018-09-22	2018-09-22	lesestunden.de
3237	Bücherschrank Empfingen	Schanzgasse 1	72186		de	48.392645	8.70895			24/7	2018-09-22	2018-09-22	lesestunden.de
3239	Bamberg	Feldkirchenstraße	96052		de	49.907212	10.904303				2018-09-22	2018-09-22	lesestunden.de
3240	Bedburg Hau (Innogy)	Klosterplatz 30	47551		de	51.763846	6.185983	bit.ly/innogycases		24 / 7	2018-09-22	2018-09-22	lesestunden.de
3241	BrauchBar und Fair-Teiler @ Zona Libre im Kreativquartier	Marktplatz Kreativ Labor	80797	München	de	48.159247548	11.5491575003	umsonstladen.de	brauch-bar@gmx.de	Mo 17-18, Do 19-20, Sa 14-15	2018-09-22	2018-09-22	lesestunden.de
3242	Bücherschrank KA-Hohenwettersbach	Kirchplatz 2	76228	Karlsruhe	Deutschland	48.965438	8.477122				2018-09-22	2019-11-03	lesestunden.de
3243	Bücherverschenk-Regal in der VHS Mariahilf	Damböckgasse 4	1060		at	48.197188	16.350508	www.vhs.at/6-vhs-mariahilf/kontakt-anfahrt/damboeckgasse.html		 Mo-Do: 9-12 und 14-19.30, Fr 9-12 und 14-18.30. Sommer (3.Juli -  1.Sept.): Mo, Di, Do, Fr: 9-14 Uhr, Mi 9-12 Uhr, 14-18.30 Uhr	2018-09-22	2018-09-22	lesestunden.de
3244	Bücherregal VHS Nordhorn	Bernhard-Niehues-Straße 49	48529		Deutschland	52.428131621876	7.0677488297224				2018-09-22	2019-11-19	lesestunden.de
3245	Bücherregal	Große Teilung 5	64683	Einhausen	Deutschland	49.674383140137	8.5398567840457				2018-09-22	2018-09-22	lesestunden.de
3247	Fredersdorfer Bücherschrank	Hauptstraße 45	14806		Deutschland	52.190840444569	12.639813423157	http://www.maz-online.de/Lokales/Potsdam-Mittelmark/Bad-Belzig/Buecherzelle-mitten-im-Dorf-eingeweiht		24/7	2018-09-24	2018-09-24	lesestunden.de
3248	Bücherschrank in der RaiBa	Bachstraße 6	89610	Oberdischingen	Deutschland	48.301997098983	9.8299349471927			24h täglich	2018-09-24	2018-09-24	lesestunden.de
3249	Bücherschrank Ingolstadt	Schrannenstraße 30	85049	Ingolstadt	Deutschland	48.765437576686	11.425582766533	http://matthaeus-ingolstadt.de/?page_id=2060	http://matthaeus-ingolstadt.de/?page_id=2060	24/7	2018-09-24	2019-08-18	lesestunden.de
3250	Bücherschrank am Kulturbüro Konstanz	 39	78462		Deutschland	47.662908973834	9.1751128435135	http://www.konstanz.de/rathaus/medienportal/mitteilungen/07761/index.html	Wessenbergstraße 39 / 39 a		2018-09-25	2019-08-16	lesestunden.de
3251	Bücherbox Rosengarten	Kirchgasse 6	74538	Rosengarten	Deutschland	49.090151328019	9.7346286848187				2018-09-26	2020-04-10	lesestunden.de
3253	Bücherschrank im Bürgerbüro	Untere Laube 24	78462		Deutschland	47.662764458105	9.1723501682282	https://www.facebook.com/groups/366982186686421/permalink/2078026962248593/?__xts__%5B0%5D=68.ARDMylD4DlUgUMNFRRtIIZu-HqjwvnjEp5QdTZODPixUMdoi5Qb1_0Atq8o55HZuKXcxnBvZluO91E8MN-imYLruC9-z1d3pVNXSRkJCIvJtC8OSMbko2pkvRbo6yYS-VZ-p09GDmTFzn1sNu-uN4VDN9Ajfo2V5dCK0HuQ1TNh80xQ7FdNJWg&__tn__=-UC-R	buergerbuero@konstanz.de	Zu Öffnungszeiten des Bürgerbüros: Mo - Fr 7.30 Uhr - 18.00 Uhr	2018-09-26	2019-08-16	lesestunden.de
3254	Bücherschrank im Alpenblumengarten	Enzianstraße 	87459		Deutschland	47.565841741639	10.564126968384			Tagsüber, durchgehend	2018-09-27	2018-09-27	lesestunden.de
3255	Kulturpunkt Bruck	Fröbelstraße 6	91058	Erlangen	Deutschland	49.578841317624	10.992797613144	www.kulturpunkt-bruck.de	Fröbelstr. 6, 91058 Erlangen	offener Bücherschrank	2018-09-27	2018-09-27	lesestunden.de
3256	Buchhaus	Dr.-Eck-Platz 1	87743	Egg an der Günz	Deutschland	48.086610868209	10.284943878651			24/7	2018-09-28	2018-09-28	lesestunden.de
3257	Bücherregal in der Bäckerei Scheel	Brückstraße 2	23730	Neustadt in Holstein	Deutschland	54.1072974	10.8134081			6 Uhr bis 18uhr	2018-09-28	2019-09-25	lesestunden.de
3258	Bücherschrank Rorschach	 7	9400	Rorschach	Schweiz/Suisse/Svizzera/Svizra	47.478031845549	9.4914190471172				2018-09-29	2019-08-17	lesestunden.de
3259	Bücherregal Ansbach	 	91522		Deutschland	49.302249	10.575443			24/7	2018-10-01	2019-08-16	lesestunden.de
3260	Bücherregal  Neuendettelsau	Heilsbronner Straße 4	91564		Deutschland	49.288192	10.788772			Im Einkaufszentrum	2018-10-01	2019-08-20	lesestunden.de
3261	Offener Bücherschrank	 15	65510		Deutschland	50.220148368598	8.2694086432457			10-13 Uhr und 15-18 Uhr, Mittwoch 11-14 Uhr und 15-18 Uhr, Sonntag und Montag geschlossen	2018-10-04	2019-08-13	lesestunden.de
3262	Kleiner Bücherschrank Benningen	Lembergerstraße 12	71726	Benningen am Neckar	Deutschland	48.942494835454	9.2344406247139		07144864036	immer offen	2018-10-06	2020-03-17	lesestunden.de
3263	Bücherregal Kirche St. Pius	Knappsbrink 50	49080	Osnabrück	Deutschland	52.257519679797	8.0396741124222			8.00 - 19.00	2018-10-06	2019-09-08	lesestunden.de
3264	Café im Dehner Gartencenter	Oldenburger Landstraße 1	49090	Osnabrück	Deutschland	52.304581980226	8.0354326018989				2018-10-06	2018-10-06	lesestunden.de
3265	Markthalle IX	Eisenbahnstraße 42-43	10997		Deutschland	52.50231321253	13.431009292472			Mo-Sa 08:00 - 20:00	2018-10-06	2018-10-06	lesestunden.de
3266	Bücherschrank Kaffeehaus Oberhausen	Raiffeisenstraße 18	86697	Oberhausen	Deutschland	48.722703523958	11.111210100353			Mo - Fr. 8:00-17:00	2018-10-06	2019-08-18	lesestunden.de
3267	Bücherzelle am Schloß Straß	Neuburger Straße 	86666	Straß	Deutschland	48.710149823649	11.053725667298				2018-10-06	2019-09-11	lesestunden.de
3268	Bücherschrank Selbach	Brunnenstraße 	76571		Deutschland	48.781001874126	8.3080163598061			24/7	2018-10-07	2019-09-29	lesestunden.de
3269	Bücherschrank im Rathaus	Rathausplatz 1	59759		Deutschland	51.440481618768	7.9723845049739				2018-10-07	2018-10-07	lesestunden.de
3270	Bücherschrank am Hirtwegspielplatz	Am Eichelberg 54	69239	Neckarsteinach	Deutschland	49.411803463738	8.8314440846443				2018-10-07	2018-10-07	lesestunden.de
3271	Bücherregal im Toniareal Zürich	Pfingstweidstrasse 96	8005	Zürich	Schweiz/Suisse/Svizzera/Svizra	47.390962450472	8.5120235010982			Mo-Sa 7-22 Uhr, So 9-20 Uhr Bei der Treppe hinter der Kaffeebar	2018-10-08	2019-10-03	lesestunden.de
