Source	Ort	Lage	Typ	Anmerkung	Seit	lat	lon	PLZ	Stadtbezirk	Land	BL	Kanton
de.wiki_in_Niedersachsen	Hannover-Marienwerder	52° 24' 18" N, 9° 37' 7" O Große Pranke	Bücherschrank			52.4049	9.6186					
de.wiki_in_Niedersachsen	Hannover-Nordstadt	52° 23' 6" N, 9° 43' 28" O Ecke Tulpenstraße/Engelbosteler Damm	Holzschrank[3]		2011	52.38499	9.724457					
de.wiki_in_Niedersachsen	Hannover-Oberricklingen	52° 20' 32" N, 9° 42' 50" O Butjerbrunnenplatz/Wallensteinstraße	Holzschrank[3]		Apr. 2009	52.342134	9.713814					
de.wiki_in_Niedersachsen	Hannover-Oststadt	52° 23' 6" N, 9° 45' 10" O Bödekerstraße 60	Englische Telefonzelle	powered by Herbstwerbung GmbH	Nov. 2015	52.3848819	9.7526511					
de.wiki_in_Niedersachsen	Hannover-Sahlkamp	52° 24' 51" N, 9° 46' 44" O Elmstraße 15, vor dem Stadtteiltreff	Holzschrank[3]		Okt. 2012	52.414101	9.778844					
de.wiki_in_Niedersachsen	Hannover-Stöcken	52° 24' 33" N, 9° 39' 41" O vor dem Stadtteilladen	Holzschrank[3]		Nov. 2005	52.409301	9.661285					
de.wiki_in_Niedersachsen	Hannover-Südstadt	52° 21' 44" N, 9° 45' 14" O Stephansplatz	Holzschrank		Juni 2011	52.362247	9.753878					
de.wiki_in_Niedersachsen	Hannover-Vahrenwald	 Jahnplatz	Holzschrank		Sep. 2014							
de.wiki_in_Niedersachsen	Hannover-Vogelsiedlung (Groß-Buchholz)	52° 23' 34" N, 9° 49' 20" O an der Kreuzung Milanstraße/Schwalbenflucht	Holzschrank		Apr. 2012	52.392754	9.822263					
de.wiki_in_Niedersachsen	Hannover-Waldheim	52° 21' 2" N, 9° 46' 24" O Liebrechtstraße, vor Nr. 63	Holzschrank			52.350509	9.773416					
de.wiki_in_Niedersachsen	Hannover-Wülfel	52° 19' 40" N, 9° 46' 40" O Hildesheimer Straße 380	Holzschrank		Dez. 2012	52.327885	9.777644					
de.wiki_in_Niedersachsen	Hannover-Wülferode	52° 19' 36" N, 9° 51' 3" O Kirchbichlerstraße 6	Bücherregal	Alte Schule Wülferode		52.326586	9.850793					
de.wiki_in_Niedersachsen	Hannover-Zooviertel	52° 22' 29" N, 9° 45' 41" O Schackstraße 2, an der Friedenskirche	Holzschrank			52.374616	9.761397					
de.wiki_in_Niedersachsen	Hannover (Altstadt)	52° 22' 18" N, 9° 44' 7" O An der Marktkirche	Holzschrank[3]		2008	52.371592	9.735185					
de.wiki_in_Niedersachsen	Heinde	52° 6' 12" N, 10° 1' 57" O Hauptstraße	Bücherschrank			52.103441	10.032509					
de.wiki_in_Niedersachsen	Hemmingen	52° 19' 33" N, 9° 43' 33" O Rathausplatz	Holzschrank		Juli 2011	52.325957	9.725754					
de.wiki_in_Niedersachsen	Hemmingen-Wilkenburg	52° 18' 48" N, 9° 45' 33" O vor der St.-Vitus-Kirche in Wilkenburg	Bücherschrank			52.31323	9.759065					
de.wiki_in_Niedersachsen	Hildesheim	 vor dem Stadttheater	Offener Bücherschrank	Verein für öffentlichen Bücherschrank	2013							
de.wiki_in_Niedersachsen	Hildesheim-Himmelsthür	52° 9' 43" N, 9° 55' 4" O Ecke Breslauer Straße, Jahnstraße, Danziger Straße	Offener Bücherschrank, Holz		2016	52.16193	9.91768					
de.wiki_in_Niedersachsen	Hildesheim-Marienburger Höhe	 Marienburger Platz	Offener Bücherschrank		Okt. 2013							
de.wiki_in_Niedersachsen	Hildesheim-Moritzberg	52° 8' 22" N, 9° 56' 17" O Ulmenweg, gegenüber der Markuskirche	Bücherschrank			52.139548	9.938054					
de.wiki_in_Niedersachsen	Hildesheim-Moritzberg	52° 9' 2" N, 9° 55' 46" O Phoenixstraße, Ecke Elzer Straße	Englische Telefonzelle			52.150556	9.9295					
de.wiki_in_Niedersachsen	Hildesheim-Nordstadt	52° 9' 47" N, 9° 58' 51" O Justus-Jonas-Straße, Ecke Martin-Luther-Straße	Schrank mit Liegefläche	[32]		52.1629513	9.980706					
de.wiki_in_Niedersachsen	Hildesheim-Stadtfeld	52° 9' 2" N, 9° 55' 46" O Siedlungsweg	Bücherschrank			52.150556	9.929467					
de.wiki_in_Niedersachsen	Hillerse	 Rathaus Hillerse	Bücherschrank		Jan. 2016							
de.wiki_in_Niedersachsen	Holle	52° 5' 8" N, 10° 9' 35" O Am Thie 1, Rathaus	Bücherschrank	zu den Öffnungszeiten des Rathauses: Mo, Fr. 09–12 Uhr, Di. 13:30–16 Uhr, Do. 14–18 Uhr		52.085657	10.159669					
de.wiki_in_Niedersachsen	Holzminden	51° 49' 43" N, 9° 26' 44" O Lutherkirchplatz	Offener Bücherschrank	[33]	14. Aug. 2013	51.828594	9.445594					
de.wiki_in_Niedersachsen	Hornbostel (Wietze)	52° 40' 22" N, 9° 50' 24" O Helene-Segelke-Platz	Holzschrank		Nov. 2019	52.672787	9.840057					
de.wiki_in_Niedersachsen	Hoya	52° 48' 21" N, 9° 8' 34" O Lange Straße	Bücherschrank			52.805933	9.142814					
de.wiki_in_Niedersachsen	Hude-Altmoorhausen	53° 2' 41" N, 8° 12' 46" O Dorfstraße 29, beim Kindergarten	Telefonzelle	[34]	2013	53.04463	8.21291					
de.wiki_in_Niedersachsen	Husum (bei Nienburg)	52° 33' 52" N, 9° 15' 2" O Rehburger Straße, Ecke Zum Hahnenkamp	Bücherschrank	aufgestellt von der Bürgerstiftung im Landkreis Nienburg		52.56431	9.25054					
de.wiki_in_Niedersachsen	Ingeln-Oesselse	52° 16' 48" N, 9° 53' 14" O Gleidinger Straße 28	Bücherschrank		Nov. 2012	52.279938	9.887218					
de.wiki_in_Niedersachsen	Isernhagen-Altwarmbüchen	52° 25' 51" N, 9° 51' 7" O Rathausplatz Altwarmbüchen	Bücherschrank		Okt. 2011	52.430953	9.851861					
de.wiki_in_Niedersachsen	Jade, Ortsteil Jaderberg	 Bollenhagener Straße 33	Telefonzelle	Initiative eines Lehrers, ursprünglich auf einem Supermarktparkplatz, 2021 umgesetzt[35][36]	2013							
de.wiki_in_Niedersachsen	Kehdingbruch	53° 47' 5" N, 8° 59' 21" O Osterende	Bücherschrank	aufgestellt vom DRK		53.784647	8.989089					
de.wiki_in_Niedersachsen	Laatzen	52° 18' 45" N, 9° 47' 21" O Lindenplatz	Holzschrank			52.312535	9.789285					
de.wiki_in_Niedersachsen	Laatzen-Gleidingen	 Am Meyerkamp/Heiseder Straße, vor der St. Gertruden-Kirche	Holzschrank									
de.wiki_in_Niedersachsen	Laatzen-Rethen	52° 17' 15" N, 9° 49' 23" O Thiestraße	Holzschrank			52.287584	9.823161					
de.wiki_in_Niedersachsen	Landesbergen	52° 33' 37" N, 9° 7' 30" O auf dem Mühlenplatz	Bücherschrank	aufgestellt von der Bürgerstiftung im Landkreis Nienburg	Juni 2015	52.5601925	9.1250217					
de.wiki_in_Niedersachsen	Langenhagen	52° 26' 23" N, 9° 44' 19" O CCL, Westpassage	Bücherschrank			52.439679	9.738621					
de.wiki_in_Niedersachsen	Langenhagen-Engelbostel	52° 26' 47" N, 9° 39' 25" O vor der Ortsverwaltung, Kreuzwippe 1 Ecke Kirchstraße	Bücherschrank			52.446319	9.656953					
de.wiki_in_Niedersachsen	Leerhafe	53° 31' 44" N, 7° 46' 53" O	Büchertelefonzelle			53.52891	7.78147					
de.wiki_in_Niedersachsen	Lehre-Flechtorf	 am Dorfgemeinschaftshaus, Alte Braunschweiger Straße 21	Holzschrank	[37]	Nov. 2020							
de.wiki_in_Niedersachsen	Lehrte	52° 22' 25" N, 9° 58' 33" O Rathausplatz neben der Sparkasse	Telefonzelle			52.373513	9.975744					
de.wiki_in_Niedersachsen	Lehrte-Sievershausen	52° 22' 14" N, 10° 7' 43" O John-F.-Kennedy-Straße, an der Apotheke	Bücherschrank			52.370644	10.128728					
de.wiki_in_Niedersachsen	Lembruch	52° 31' 32" N, 8° 22' 4" O Große Straße 76	RWE-Bücherschrank (BOKX)	aufgestellt von RWE		52.525618	8.367655					
de.wiki_in_Niedersachsen	Lingen-Baccum	52° 30' 50" N, 7° 24' 11" O	Bücherzelle	Ökumenische Mitte Baccum e. V.	2017	52.513894	7.402929					
de.wiki_in_Niedersachsen	Linsburg	52° 35' 38" N, 9° 18' 23" O Alter Schlossweg 1	Bücherschrank	aufgestellt von der Bürgerstiftung im Landkreis Nienburg	Dez. 2014	52.593918	9.30631					
de.wiki_in_Niedersachsen	Loccum	52° 27' 11" N, 9° 8' 50" O Marktplatz	Bücherschrank			52.453126	9.147309					
de.wiki_in_Niedersachsen	Lohne	52° 39' 15" N, 8° 13' 49" OHopener Wald, Wanderweg zwischen Teich und Zerhusener Esch	Bücherschrank			52.65403	8.230157					
de.wiki_in_Niedersachsen	Lohne	52° 39' 22" N, 8° 14' 17" Omobiles Bücherregal im Eingangsbereich des Waldbads	mobiler Bücherschrank	aufgestellt von der Stadt Lohne	2014	52.655994	8.238164					
de.wiki_in_Niedersachsen	Lüneburg	53° 13' 41" N, 10° 24' 4" O Scharnhorststraße 11, vor dem Eingang zur Bibliothek der Leuphana Universität	Bücherschrank			53.228119	10.401199					
de.wiki_in_Niedersachsen	Marklohe	52° 40' 9" N, 9° 9' 26" O Parkplatz an der Feuerwehr, Hoyaer Straße/Ecke Mittelweg	Bücherschrank			52.669302	9.157158					
de.wiki_in_Niedersachsen	Meensen	in der Johanniskirche, Ecke Tie und Finkenburg	Bücherschrank		2016							
de.wiki_in_Niedersachsen	Meyenburg	52° 35' 38" N, 8° 35' 56" O an der Kreuzung Butendoor/Schwaneweder Straße	Bücherschrank		2013	52.593918	8.59878					
de.wiki_in_Niedersachsen	Moormerland	Tourist-Information Moormerland, Dr.-Warsing-Str. 79	Büchertauschregal									
de.wiki_in_Niedersachsen	Münchehagen	52° 26' 28" N, 9° 11' 25" O Festplatz, Schulstraße	Bücherschrank			52.441125	9.190168					
de.wiki_in_Niedersachsen	Neuenkirchen-Vörden	52° 18' 26" N, 8° 2' 23" O Neuenkirchen Friedhof/Ecke Nordweg an der Friedenstraße	Telefonzelle	organisiert und aufgestellt vom Heimat- und Verschönerungsverein Neuenkirchen e. V.		52.30714	8.03969					
de.wiki_in_Niedersachsen	Neuenkirchen-Vörden	52° 28' 40" N, 8° 5' 36" O Vörden Kleine Hinterstraße	Bücherschrank	gestiftet von Innogy		52.4777077	8.0934342					
de.wiki_in_Niedersachsen	Neuenkirchen (Lüneburger Heide)	53° 1' 59" N, 9° 42' 13" O Hauptstraße, vor der Apotheke und dem Buchladen	Telefonzelle			53.033067	9.703536					
de.wiki_in_Niedersachsen	Neustadt am Rübenberge	52° 30' 15" N, 9° 27' 40" O An der Liebfrauenkirche	Bücherschrank			52.504034	9.461229					
de.wiki_in_Niedersachsen	Neustadt am Rübenberge	52° 31' 4" N, 9° 27' 40" O an der KGS Neustadt	Bücherschrank	Bookcrossingzone, Mo–Fr 07:30–16:00		52.517726	9.461181					
de.wiki_in_Niedersachsen	Neustadt am Rübenberge-Borstel	52° 35' 13" N, 9° 23' 17" O an der ehemaligen Schule	Telefonzelle			52.587055	9.388104					
de.wiki_in_Niedersachsen	Neustadt am Rübenberge-Vesbeck	52° 36' 7" N, 9° 36' 37" O Dorfgemeinschaftshaus	Telefonzelle			52.60201	9.610319					
de.wiki_in_Niedersachsen	Nienburg/Weser	52° 38' 15" N, 9° 12' 23" O Neue Straße, zwischen Haus Nr. 7 und 9	Bücherschrank	[38][39]	Aug. 2015	52.637623	9.206329					
de.wiki_in_Niedersachsen	Nienhagen (Landkreis Celle)	am Rathaus Nienhagen, Dorfstraße 41	Öffentlicher Bücherschrank		2019							
de.wiki_in_Niedersachsen	Norddeich	53° 36' 59" N, 7° 9' 10" O im Lesesaal, Badestraße 17	Bücherregal	[40]	Aug. 2014	53.616492	7.152722					
de.wiki_in_Niedersachsen	Norderney	53° 42' 35" N, 7° 8' 50" O Onnen-Visser-Platz	Bücherschrank			53.709705	7.147149					
de.wiki_in_Niedersachsen	Obernkirchen	52° 15' 43" N, 9° 7' 46" O Zum Stiftswald 19	Telefonzelle	[41]	Jan. 2017	52.2619862	9.1294964					
de.wiki_in_Niedersachsen	Oldenburg-Etzhorn	53° 11' 7" N, 8° 14' 33" O Marktplatz Etzhorn	Telefonzelle	Montag, Dienstag, Donnerstag 10:00–16:00 Uhr Mittwoch 10:00–17:00 Uhr Freitag und Sonntag 10:00–12:00 Uhr[42]	Nov. 2014	53.185278	8.2425					
de.wiki_in_Niedersachsen	Oldenburg-Osternburg	53° 7' 32" N, 8° 13' 17" O Mohrstraße 6	Bücherschrank	[43]		53.125417	8.221399					
de.wiki_in_Niedersachsen	Osnabrück	52° 14' 48" N, 8° 3' 49" O Iburger Straße 229	Bücherschrank Marktkauf-Nahne	aufgestellt von Marktkauf in deren Gebäude, zugänglich zu den Öffnungszeiten: Mo–Sa 08:00–22:00 Uhr	2016	52.24662	8.063712					
de.wiki_in_Niedersachsen	Osnabrück	52° 14' 58" N, 8° 4' 11" O Klaus-Strick-Weg 10	Bücherschrank Museum am Schölerberg	aufgestellt im Eingangsbereich, zugänglich während der Öffnungszeiten: Dienstag 09:00–20:00 Uhr, Mittwoch bis Freitag 09:00–18:00 Uhr, Samstag 14:00–18:00 Uhr, Sonntag 10:00–18:00 Uhr	2014	52.24933	8.06977					
de.wiki_in_Niedersachsen	Osnabrück	52° 15' 55" N, 8° 1' 43" O Am Pappelgraben, Ecke Hiärm-Grupe-Straße	Bücherschrank Lese-Oase		Apr. 2016	52.265301	8.028677					
de.wiki_in_Niedersachsen	Osnabrück	52° 16' 22" N, 8° 3' 40" O Theodor-Heuss-Platz 2	Bücherschrank Hauptbahnhof Osnabrück	aufgestellt im Warteraum Gleis 1, zugänglich während der Öffnungszeiten: täglich 06:00–22:30 Uhr	2014	52.272778	8.061111					
de.wiki_in_Niedersachsen	Ostercappeln	52° 20' 40" N, 8° 13' 29" O auf dem Kirchplatz	RWE-Bücherschrank (BOKX)		Apr. 2013	52.34448	8.22465					
de.wiki_in_Niedersachsen	Ostrhauderfehn	 Wreesmann-Aktionshalle, Hauptstraße 48	Öffentlicher Bücherschrank	Montag–Freitag, 9.00–20.00 Uhr Samstag, 9.00–18.00 Uhr								
de.wiki_in_Niedersachsen	Otersen	52° 50' 38" N, 9° 20' 47" O im Dorfladen, Steinfeld 9	Bücherschrank	zu den Öffnungszeiten des Dorfladens		52.8437597	9.3464716					
de.wiki_in_Niedersachsen	Otterndorf	53° 48' 22" N, 8° 54' 12" O Haus am Süderwall, Parkstraße 6	Öffentlicher Bücherschrank	aufgestellt vom DRK und DRK-Kindergarten Otterndorf		53.80605	8.90339					
de.wiki_in_Niedersachsen	Parsau	 an der Physiotherapiepraxis, Schmiedestraße 5	Telefonzelle	[44]	2012							
de.wiki_in_Niedersachsen	Pattensen-Hüpede	52° 14' 34" N, 9° 43' 59" O Mittelstraße, in der Nähe der Kirche	violette Telefonzelle			52.242833	9.733008					
de.wiki_in_Niedersachsen	Pattensen-Jeinsen	Ecke Ippenstedter Straße/Schliekumer Straße	Bücherzelle	Initiative des Bürgervereins Jeinsen[45]	Juli 2018							
de.wiki_in_Niedersachsen	Pattensen-Reden	52° 16' 58" N, 9° 46' 52" O Landstraße 25	Bücherschrank		Sep. 2011	52.2829112	9.781186					
de.wiki_in_Niedersachsen	Pewsum	53° 25' 44" N, 7° 6' 17" O Adolf-Köppe-Straße	Telefonzelle			53.42895	7.10462					
de.wiki_in_Niedersachsen	Quakenbrück	52° 40' 34" N, 7° 56' 49" O im E-Center, Hasestraße 13	Bücherregal „Bücherwurm“	zu den Öffnungszeiten des E-Centers zugänglich		52.675989	7.946929					
de.wiki_in_Niedersachsen	Raddestorf-Glissen	52° 25' 29" N, 8° 57' 33" O Jugendhof Glissen, Glisser Dorfstraße 13	Bunte Telefonzelle			52.424604	8.959221					
de.wiki_in_Niedersachsen	Reepsholt	53° 29' 16" N, 7° 50' 22" O	Lesetankstelle			53.48782	7.83952					
de.wiki_in_Niedersachsen	Rehburg	52° 28' 29" N, 9° 13' 47" O Marktplatz	Bücherschrank			52.474776	9.229753					
de.wiki_in_Niedersachsen	Rennau, Ortsteil Ahmstorf	Dorfstraße	Bücherschrank		März 2021							
de.wiki_in_Niedersachsen	Rethem (Aller)	52° 47' 7" N, 9° 22' 42" O Amtshauptmann-Jordan-Platz, an der Alten Post	Bücherschrank			52.785393	9.378383					
de.wiki_in_Niedersachsen	Rethem (Aller)-Stöcken	52° 45' 50" N, 9° 20' 23" O Postweg 11	Gartenhaus			52.763946	9.339677					
de.wiki_in_Niedersachsen	Rhauderfehn	 vor dem Rathaus Rhauderfehn	Öffentlicher Bücherschrank									
de.wiki_in_Niedersachsen	Rodenberg	52° 18' 42" N, 9° 21' 24" O beim Ratskeller, Amtsstraße	Bücherschrank			52.311719	9.356548					
de.wiki_in_Niedersachsen	Rodewald	52° 39' 48" N, 9° 28' 59" O am Binderhaus, Dorfstraße 5 (Herbert-Schöling-Platz)	Bücherschrank	aufgestellt von der Bürgerstiftung im Landkreis Nienburg	Dez. 2012	52.663285	9.48302					
de.wiki_in_Niedersachsen	Rohrsen	52° 42' 12" N, 9° 14' 29" O vor dem Combi-Markt, Am Büschen 1	Bücherschrank	aufgestellt von der Bürgerstiftung im Landkreis Nienburg	Sep. 2014	52.703276	9.2415192					
de.wiki_in_Niedersachsen	Ronnenberg	52° 19' 6" N, 9° 39' 31" O am Rande der Grünfläche an der Langen Reihe	Bücherschrank	SPD Ronnenberg[46]	23. Apr. 2017	52.318328	9.65863					
de.wiki_in_Niedersachsen	Ronnenberg-Benthe	52° 20' 18" N, 9° 37' 39" O am Steinweg, Nähe Dorfplatz	Bücherschrank			52.338315	9.627363					
de.wiki_in_Niedersachsen	Ronnenberg-Empelde	52° 20' 32" N, 9° 39' 47" O Nenndorfer Straße 63	Bücherschrank	aufgestellt von der Jugendwerkstatt Roter Faden (DVHL) in Kooperation mit der Stadt Ronnenberg, der Calenberger Diakoniestiftung sowie der Tischlerei Hüper	2017	52.342336	9.663164					
de.wiki_in_Niedersachsen	Rotenburg (Wümme)	53° 6' 36" N, 9° 24' 7" O Große Straße 6	Bücherschrank			53.109915	9.401861					
de.wiki_in_Niedersachsen	Rühen	 am Rathaus, Am Schützenplatz 1	Bücherschrank	[47]	2019							
de.wiki_in_Niedersachsen	Salzbergen	52° 19' 24" N, 7° 20' 50" O Emsstraße, Ecke Kirchplatz	RWE-Bücherschrank (BOKX)	aufgestellt von RWE[5]		52.323406	7.347272					
de.wiki_in_Niedersachsen	Schneeren	52° 32' 0" N, 9° 19' 59" O Schneerener Straße 19	Bücherregal	im 24 Stunden zugänglichen Foyer der Volksbank		52.53328	9.33301					
de.wiki_in_Niedersachsen	Schneverdingen	53° 7' 6" N, 9° 47' 15" O Ecke Verdener Straße/Kirchstraße	Telefonzelle	geöffnet: Mo.–Fr. 9:00–18:00 Uhr; Sa. 9:00–13:00 Uhr[48]	2011	53.118364	9.787477					
de.wiki_in_Niedersachsen	Seelze-Letter	52° 23' 55" N, 9° 38' 28" O Bürgermeister-Röber-Platz	Bücherschrank			52.3986	9.641104					
de.wiki_in_Niedersachsen	Seesen	51° 53' 20" N, 10° 10' 35" O Bahnhofstraße	Büchertauschregal	im südlichen Eingangsbereich des Marktkauf, geöffnet: Mo.–Fr. 8:00–20:00 Uhr; Sa. 8:00–16:00 Uhr		51.88876	10.17632					
de.wiki_in_Niedersachsen	Seevetal-Maschen	53° 23' 42" N, 10° 2' 20" O Schulstraße 55–57, vor dem Dorfhaus	Bücherschrank			53.3949176	10.0388271					
de.wiki_in_Niedersachsen	Sehlde	Schulstraße, Dorfmitte	Telefonzelle	Geschenk eines Sehlder Bürgers[49]	Dez. 2020							
de.wiki_in_Niedersachsen	Sibbesse	52° 3' 19" N, 9° 54' 9" O Hauptstraße, vor der Sparkasse	Telefonzelle			52.055198	9.902581					
de.wiki_in_Niedersachsen	Sögel	52° 50' 22" N, 7° 31' 12" O Am Markt	Telefonzelle			52.839423	7.520009					
de.wiki_in_Niedersachsen	Soltau	52° 59' 3" N, 9° 50' 19" O Georges-Lemoine-Platz	Britische Telefonzelle	Bibliothek Waldmühle, geöffnet täglich von 9 bis 18 Uhr	13. Juni 2014	52.984228	9.838739					
de.wiki_in_Niedersachsen	Spelle	52° 22' 14" N, 7° 28' 21" O Bürgerbegegnungszentrum Wöhlehof, Pastor-Batsche-Weg 1	RWE-Bücherschrank (BOKX)			52.370585	7.472452					
de.wiki_in_Niedersachsen	Springe-Eldagsen	 Lange Straße 22, in der Apotheke	Bücherschrank	Mühlen-Apotheke, zugänglich während der Öffnungszeiten[50]								
de.wiki_in_Niedersachsen	Springe Ortsteil Altenhagen I	 _ Zum Nesselberg/Spiegelberger Straße, auf dem Dorfplatz	Bücherschrank	kommunales Verzeichnis[50]								
de.wiki_in_Niedersachsen	Springe Ortsteil Alvesrode	Straße Zum Saupark, Höhe Hausnummer 19	Bücherschrank	kommunales Verzeichnis[50]								
de.wiki_in_Niedersachsen	Springe Ortsteil Gestorf	 Straße Im Baumhof, im Unterstand einer Scheune	Bücherschrank	kommunales Verzeichnis[50]								
de.wiki_in_Niedersachsen	Springe Ortsteil Holtensen	Freimannstraße	Bücherschrank	kommunales Verzeichnis[50]								
de.wiki_in_Niedersachsen	Stade	53° 36' 6" N, 9° 29' 22" O im Autohaus, Altländer Str. 42	Büchertauschregal	im Empfangsbereich des Autohauses Dede, zugänglich zu den Öffnungszeiten	Juli 2019	53.601665	9.489334					
de.wiki_in_Niedersachsen	Stade-Campe	53° 35' 18" N, 9° 28' 29" O Am Exerzierplatz/Timm-Kröger-Straße	Telefonzelle			53.588346	9.474603					
de.wiki_in_Niedersachsen	Stade-Kopenkamp	53° 35' 19" N, 9° 27' 42" O Wilhelm-Sietas-Straße/Dankersstraße	Telefonzelle			53.588518	9.461685					
de.wiki_in_Niedersachsen	Steinfeld	52° 35' 14" N, 8° 13' 2" O auf dem Marktplatz	RWE-Bücherschrank (BOKX)		2013	52.58718	8.217161					
de.wiki_in_Niedersachsen	Steinhude	52° 27' 16" N, 9° 21' 16" O An der Friedenseiche	Bücherschrank	erstellt vom Lions-Club Steinhuder Meer	2012	52.454325	9.35452					
de.wiki_in_Niedersachsen	Steinkirchen	53° 33' 38" N, 9° 36' 30" O Gartenstraße, neben der Kirche	Bücherschrank			53.560672	9.608223					
de.wiki_in_Niedersachsen	Steyerberg	52° 34' 8" N, 9° 1' 18" O Lange Straße, Einfahrt zum Amtshaus	Holzschrank „Steyerberger Bücherbord“	erstellt von Steyerberger Bürgern	2011	52.568994	9.021572					
de.wiki_in_Niedersachsen	Suderburg	52° 53' 58" N, 10° 26' 26" O auf dem Parkplatz vor den Läden, Bahnhofstraße 46	Bücherschrank			52.899444	10.440556					
de.wiki_in_Niedersachsen	Syke	52° 54' 59" N, 8° 48' 36" O am Bahnhof	Bücherregal im Gleis 1	Mo–Fr 6:00–17:00, So 11:00–15:00 sowie bei Veranstaltungen in der AWO-Begegnungsstätte „Gleis 1“		52.916291	8.810112					
de.wiki_in_Niedersachsen	Tostedt	53° 16' 52" N, 9° 42' 47" O Kastanienallee 2	Metallregal	Kaufhaus Bade, im Bereich der Pfandflaschenautomaten; Öffnungszeiten: Mo–Sa 8 bis 20 Uhr, betreut durch den Förderverein der Bücherei Tostedt e. V.	2008	53.281225	9.713183					
