Adresse	Code_Postal	Ville	Pays	Remarque	Source	lat	lon
Parc Théodore monod 117 ri	72000	le mans	France	La boîte à lire se trouve dans le parc à cote du parc pour enfants	boite-a-lire.com	48.0111053	0.1807303
Rue Bayard	64000	Pau	France	La boîte se trouve sur le trottoir en face du laboratoire d analyse juste à côté du parking Place de Verdun.	boite-a-lire.com	43.2970743	-0.3767008
Place de l Europe	64140	Billère	France	Si on arrive des escaliers : elle se trouve sur la gauche.Si on arrive de l esplanade : elle se trouve à droite.	boite-a-lire.com	43.3054818	-0.3948414
rue de la Mairie	64140	Billère	France	La boîte se trouve à côté de l entrée de la salle Robert Lacaze	boite-a-lire.com	43.3024906	-0.3960616
Place des canadiens	14740	Bretteville l'Orgueilleuse	France	sur la place en face de la mairie	boite-a-lire.com	49.2119233	-0.5152056
Place des écoles	45760	Boigny sur Bionne	France	De couleur bleue cette ancienne cabine téléphonique contribue à développer la lecture à Boigny sur Bionne.	boite-a-lire.com	47.9229337	2.009859
7 rue du Bouquet de Longchamp	75116	Paris	France	Dans le foyer de la Nicolaïte de Chaillot	boite-a-lire.com	48.8655503	2.2904409
Place Charles de gaulle	69290	Craponne	France	Juste devant la mairie	boite-a-lire.com	45.743461	4.7227525
Place Andrée Marie Perrin	69290	Craponne	France	Une grande idée	boite-a-lire.com	45.7465301	4.7234735
Place Andrée Marie Perrin	69290	Craponne	France	Une grande idée	boite-a-lire.com	45.7465301	4.7234735
1 Rue du Bac - Ste Marine	29120	Combrit	France	Coordonnées GPS : 47.873945  -4.121747En contrebas de la rue, boite située dans le square de la fontaine	boite-a-lire.com	47.8736624	-4.1216749
1 Rue du Bac - Ste Marine	29120	Combrit	France	En contrebas de la rue, boite située dans le square de la fontaineCoordonnées GPS : 47.873945  -4.121747	boite-a-lire.com	47.8736624	-4.1216749
8 place du marechal foch	59132	Ohain	France	Juste en face de la mairie.	boite-a-lire.com	50.0404597	4.1181758
24 Avenue du Lycée	33400	Talence	France	Pour Accéder à cette boite à lire, adressez vous à l accueil de la maison de retraite Chateau Gardères, elle se trouve dans la parc derrière.	boite-a-lire.com	44.8033712	-0.594479
Place de pierre	67000	Strasbourg	France	Mise en place par l'association Envie de quartier	boite-a-lire.com	48.5901787	7.7445468
61, Rue des Couteliers	05100	Briançon	France		boite-a-lire.com	44.8836346	6.6251677
rue Charpentier	92340	Bourg la Reine	France	Dans le Square Meunier	boite-a-lire.com	48.7780577	2.32402
Chemin des Forts	11370	Leucate	France	Devant l'ancien phare de Leucate	boite-a-lire.com	42.905593	3.051658
Chemin des Boeufs	94000	Creteil	France	À la gare de Créteil Pompadour. Installée par la Région Ile de France	boite-a-lire.com	48.7705014	2.4345772
Rue du jeu des enfants	67000	Strasbourg	France	Au croisement avec la rue Gustave Doré	boite-a-lire.com	48.5835204927157	7.74197101593018
Square Balagué	09200	Saint-Girons	France	Boîte à lire créée par le Lions Club de Saint-Girons fin 2017.	boite-a-lire.com	42.9861552925599	1.14279270172119
Rue des Mariniers	44390	Nort sur Erdre	France	Située en haut de la rue de la Paix	boite-a-lire.com	47.4399458553661	-1.49794936180115
3 impasse du Serpolet	34920	Le Crès	France	Boîte à livres proposée par un partculier, disposée dans le jardin et accessible à tous depuis la rue.	boite-a-lire.com	43.6640260347082	3.9361310005188
Rue d'en Haut	73500	Aussois	France	Située en face de la boulangerie, devant la chapelle Notre-Dame de la Salette.	boite-a-lire.com	45.2300522470293	6.74088478088379
176 route du Laudon	74410	Saint Jorioz	France	Très belle boite à livres mise en place par Haute-Savoie Habitat et les habitants de la résidence Les Acacias, cette boite est située entre les immeubles Les Acacias	boite-a-lire.com	45.8353621	6.1643923
Hôtel de ville, rue d'Usson du Poitou	57730	Folschviller	France	Une boîte à lire en extérieur, juste en face de la mairie et à proximité du collège Alexandre Dreux.	boite-a-lire.com	49.076178159829	6.68358206748962
26 rue principale Graufthal	67320	Eschbourg	France	Un lire service dans un abri bus en bois, très typique, très alsacien, on adore !	boite-a-lire.com	48.8196659	7.2798022
Place Jeanne d'Arc	57630	Vic-sur-Seille	France	En face du musée George de la Tour, près du parking, dans une cabine téléphonique, vous trouverez de charmantes étagères recouvertes de bouquins. Original et surprenant !	boite-a-lire.com	48.7822005774724	6.53131306171417
Centre culturel Créanto, rue de Metz	57690	Créhange	France	Cette boîte à lire se trouve à l entrée de la médiathèque. Les cartons sont souvent remplis de magazines que les bibliothécaires sortent des rayons.	boite-a-lire.com	49.062629	6.5809426
Maison de la petite enfance L'Arc-en-ciel, rue du Maréchal Joffre	57500	Saint-Avold	France	Cette boîte à lire a été instaurée par l'association Lions Club de Saint-Avold dans le but de cultiver le goût de lire. Elle se trouve à l'entrée de la garderie.	boite-a-lire.com	49.1006154531027	6.71076893806458
Stade Nautique, rue de la Piscine	57500	Saint-Avold	France	Cette boîte à lire a été instaurée par l'association Lions Club de Saint-Avold dans le but de cultiver le goût de lire. Elle se trouve à l'accueil de la piscine.	boite-a-lire.com	49.1063330827889	6.69878482818604
Gare routière Transavold, rue des Moulins	57500	Saint-Avold	France	Cette boîte à lire a été instaurée par l'association Lions Club de Saint-Avold dans le but de cultiver le goût de lire. Elle se trouve dans le bureau d'accueil, à l'entrée de la gare routière Transavold.	boite-a-lire.com	49.105346241658	6.70749127864838
 49 rue de l'Abondance	95800	Cergy	France	Située dans la Médiathèque de l'Horloge	boite-a-lire.com	49.049996	2.0342538
Gare Cergy Saint Christophe	95800	Cergy	France	Boite à lire installée par la région Ile de France entre la Gare et la Médiathèque de l'Horloge	boite-a-lire.com	49.0496469	2.0342711
allée de la Poterne	64100	Bayonne	France	près de la plaine de jeux	boite-a-lire.com	43.491341	-1.479736
2 quai Augustin Chaho	64100	Bayonne	France	devant la crèche	boite-a-lire.com	43.4890046	-1.4741425
rue de Ravignan	64100	Bayonne	France	devant l école maternelle	boite-a-lire.com	43.4908697	-1.4697684
esplanade du Polo	64100	Bayonne	France	près du terrain de pétanque	boite-a-lire.com	43.4791166	-1.4984388
22 place des gascons	64100	Bayonne	France	près de la pharmacie	boite-a-lire.com	43.4994714	-1.4560202
place d Albret	64100	Bayonne	France	près de la plaine de jeux	boite-a-lire.com	43.4940347	-1.4658147
square bergeret	64100	bayonne	France	près de la pergola	boite-a-lire.com	43.493077	-1.467504
square bergeret	64100	bayonne	France	près de la pergola	boite-a-lire.com	43.493077	-1.467504
20 Rue Lavoisier	38490	Saint André le gaz	France	dans le parc aux enfants, devant la mairie	boite-a-lire.com	45.5468075	5.5338724
45 avenue maréchal leclerc	38300	BOURGOIN-JALLIEU	France	Il s agit d'un frigo situé à l'entrée de la CAF en extérieur. Accessible à toutes horaires et bien garni	boite-a-lire.com	45.5898596	5.2813672
16 Avenue du Dauphiné	38300	Bourgoin jallieu	France	Il s agit d'un frigo situé dans les locaux du centre léo Lagrange à l'accueil	boite-a-lire.com	45.5851334	5.2940486
1 rue de l hôtel de ville	38300	Bourgoin	France	Il s agit d'un frigo situé dans la salle d'attente à l'accueil de la mairie	boite-a-lire.com	45.593735	5.2764235
Porte de la flotte	17410	Saint-Martin-de-Ré	France	Boîte artisanale à l abri des intempéries	boite-a-lire.com	46.2045924	-1.3688089
Centre Social L'Atelier - rue de Savennières	49170	Saint-Georges-sur-Loire	France	Saint-Georges dispose de 2 boites à Lire, dont une mobile. Celle qui était à la salle Beau Site est maintenant au centre social L'Atelier et voyagera au fil des manifestations ou des demandes.	boite-a-lire.com	47.4064084	-0.7585082
6 Clos des Tulipiers	56230	Berric	France	Située devant la médiathèque, la cabane à livres a été installée en février 2018.	boite-a-lire.com	47.6321736	-2.523557
Place de la Mairie	38112	Méaudres	France	Dans une cabine téléphonique.	boite-a-lire.com	45.1270740668663	5.52676677703857
Place de l'Eglise	35520	Melesse	France	A côté de l'église, sur la partie piétonne de l'esplanade.	boite-a-lire.com	48.2175173290049	-1.6966849565506
Mairie	47270	Saint-Pierre de Clairac	France	Petit panel intéressant dans la boîte de Livres Voyageurs	boite-a-lire.com	44.1799765202344	0.760390162467957
3 impasse des cerisiers	22160	CARNOET	France		boite-a-lire.com	48.3667577	-3.5211477
lieu dit la Brégère	16420	Montrollet	France	Fait par mes petites mains.	boite-a-lire.com	45.988541	0.921511
Rue Jean Jaures	78210	Saint-Cyr- l Ecole	France	La boite à livres est située rue jean Jaures non loin de la Mairie de Saint-Cyr.	boite-a-lire.com	48.7998464280571	2.06724286079407
Parc de la grande terre	78170	La Celle Saint-Cloud	France	Installée depuis Juin 2017	boite-a-lire.com	48.8474068	2.1338576
Massy TGV	91300	Massy Palaiseau	France	Sur le parvi entre la gare Massy TGV et Massy Palaiseau RATP en face du bus ligne 399. Installée par la Région Ile de France	boite-a-lire.com	48.7251521	2.2598998
Place de la Fontaine	67310	TRAENHEIM	France	Grande boite à livre située sous l'abribus, à côté de la place de la Fontaine	boite-a-lire.com	48.5947569	7.4653875
impasse du basilic	30000	nimes	France	Lotissement les Romarins,  croisement rue de l'églantier.	boite-a-lire.com	43.8277947	4.321574
Place de la fontaine	67310	Traenheim	France	Grande boîte à livre située sous l arrêt de bus, à côté de la fontaine.	boite-a-lire.com	48.5947569	7.4653875
21 Boulevard Pasteur	34090	Montpellier	France	Proposée dans un charmant petit restaurant, très bon et peu chère. La boite est accessible à l extérieur du restaurant	boite-a-lire.com	43.6150497	3.8768057
32 Boulevard Louis Brémond	83136	Gareoult	France	Devant le secours catholique. Livres mis à la disposition des lecteurs par le secours catholique. Les livres changent régulièrement	boite-a-lire.com	43.3301296	6.0468088
Place Victor hugo	03300	Cusset	France	Une petite boîte à lire bien sympa où je trouve toujours mon bonheur.	boite-a-lire.com	46.132136	3.456603
rue Gambetta	59320	Hallennes-Lez-Haubourdin	France	Devant l'école maternelle Victor Loridan à côté du parking	boite-a-lire.com	50.6136348	2.9624918
Parc de  Cazeres sur Garonne,  plus près ascenseur  mairidy	31220	Cazeres sur Garonne	France	Variée tourne régulièrement	boite-a-lire.com	43.2053069	1.0865307
Chemin de la fontaine	35230	Saint armel	France	Petite boîte à lire à côté de l église de Saint Armel	boite-a-lire.com	48.013102	-1.593132
quai de Londres	55100	Verdun	France	face à la poste, près du jet d eau	boite-a-lire.com	49.160818	5.385865
place de la mairie	38250	lans en vercors	France	il y en a 2	boite-a-lire.com	45.1279688	5.588225
Praça Japubá 35	05453060	São Paulo 	Brazil	Petite boîte à lire à São Paulo, Brésil	boite-a-lire.com	-23.540877	-46.7064596
8 boulevard d orient -zone tokoro	05000	Gap	France	Gratibook   je ne suis pas un congel "	boite-a-lire.com	44.567776	6.1033761
49 avenue commandant dumont	05000	Gap	France	Gratibook   je ne suis pas un frigo "	boite-a-lire.com	44.5688309	6.083103
49 avenue commandant dumont	05000	Gap	France	Gratibook   je ne suis pas un frigo "	boite-a-lire.com	44.5688309	6.083103
Square des Qinconces	01000	Bourg en Bresse	France	Inauguration récente à aller découvrir dans le parc	boite-a-lire.com	46.2032253	5.2195458
8 Avenue Gilbert Fergant	91220	Le Plessis-Pâte	France	Dans la médiathèque située dans la cour de la ferme du château	boite-a-lire.com	48.6117289	2.3250787
route de milon	78460	Chevreuse	France	la boite se trouve dans l abri bus, devant lequel se trouve des recharges pour voitures electriques	boite-a-lire.com	48.7164701	2.0614096
59 bd pinél	69500	Bron	France	Boîte installée dans le hall d entrée de l hôpital cardiologique Louis Pradel .....une autre dans le hall d entrée de l hôpital neurologique Pierre Weitemer	boite-a-lire.com	45.7474263	4.8997208
Centre  village	38260	Faramans	France	Proche de la mairie	boite-a-lire.com	45.3899628	5.1592586
place de l église	91470	les molieres	France	contre le mur de l eglise , juste en face de la boulangerie	boite-a-lire.com	48.6726277	2.0672417
gare	89100	sens	France	petite boite situee juste a la sortie cote ville	boite-a-lire.com	48.1978451	3.2676619
jardin de l état	97400	Saint Denis	France	Boites à lire disposées à divers endroits du jardin	boite-a-lire.com	-20.8869223	55.4509524
Avenue du Grand Jardin	84330	caromb	France	Devant la mairie	boite-a-lire.com	44.110994	5.1062195
Place de l église	49318	Saint Sarurnin sur Loire	France	Ancienne cabine téléphonique réhabilité en boîte à lire.	boite-a-lire.com	47.394488	-0.4367896
Port Saint Maur	49250	La Ménitré	France	Boîte à lire en bord de Loire	boite-a-lire.com	47.3945927	-0.2742294
Rue du Général de Gaulle	59110	La Madeleine	France	Face à la mairie. Une sorte de vieux clapier destiné aux dons.	boite-a-lire.com	50.6549863	3.0736561
7 bis, rue de l Asie	59000	Lille	France	Armoire en bois située dans le hall de la Fabrique du Sud, à côté de la médiathèque.	boite-a-lire.com	50.6107489	3.0546225
794 Avenue de Dunkerque	59160	Lomme	France	Boîte jaune et blanche en plastique ondulé située au sein de l Odyssée médiathèque, à deux pas de Maison des enfants. Premier hall près du distributeur de boissons, entre l'accueil et la salle informatique.	boite-a-lire.com	50.6463797	2.9946468
11 square Lucien Rose	35000	Rennes	France	La boîte à lire se trouve à l intérieur de la bibliothèque Thabor-Lucien Rose. Il y a aussi des magazines et des semences à partager.	boite-a-lire.com	48.1136377	-1.6663915
Parc des promenades	61000	Alencon	France	Dans une ancienne cabine téléphonique	boite-a-lire.com	48.4290551	0.0792585
rue françois mouthon	91420	chilly-mazarin	France	La boite à lire est très grande c est une cabane de jardin .elle est située dans le parc de l'hotel de ville.	boite-a-lire.com	48.7022578	2.3143027
Jardin les haies partagées	75020	PARIS	France	Elle est située dans le jardin partagé  les haies partagées  qui lui, se trouve dans jardin casque d or.	boite-a-lire.com	48.8541438	2.4011439
Place la mairie	41400	Angé	France	Près de la mairie, dans une cabine téléphonique	boite-a-lire.com	47.3322432	1.2437395
406 Rue Camille Claudel	34730	Prades-Le-Lez	France	Elle se trouve sur le devant d une place de parking au numéro 406. Elle se voit au loin dès l'entrée de la résidence mais en voiture, le sens interdit vous oblige a faire tout le tour de la résidence.	boite-a-lire.com	43.6866876	3.8724383
place Marie Crionnet	42370	Renaison	France	La boite à livre de Renaison a été réalisé par l IME de Taron et le Conseil Municipal d'Enfants. C'est une ancienne cabine téléphonique.	boite-a-lire.com	46.0510988	3.9213811
1 rue Cugnot	63670	le cendre	France	cette boite se trouve dans le parc près de l aire de jeux.C'est une grande boite sur pieds en bois	boite-a-lire.com	45.721484	3.1935279
3, Place Onslow 	63800	perignat sur allier	France	cette boite à lire se trouve dans une cabine téléphoniqu en face de la mairie. Très bonne rotation, Livres récents et en très bon état.	boite-a-lire.com	45.7291843	3.232891
21 Boulevard Pasteur	34090	Montpellier	France	Sur la devanture du magasin Rock n Cookie	boite-a-lire.com	43.6150497	3.8768057
Jardin François Binon	06230	Villefranche sur mer	France	Petite boite à lire à l entrée du jardin en face de la boulangerie	boite-a-lire.com	43.7018401	7.3080182
